WNV_Present,Trap_type_CDC,Trap_type_GRAVID,Trap_type_SENTINEL,Species_CULEX_PIPIENS,Species_CULEX_RESTUANS,Species_CULEX_SALINARIUS,Species_CULEX_TERRITANS,Year,Week,Month,Lat,Lon,Mosquito_number
0,0,1,0,0,1,0,0,2009,21,6,41.6821804,-87.71009165,3
0,0,1,0,0,1,0,0,2009,21,6,41.80059709,-87.71173035,5
0,0,1,0,1,0,0,0,2009,21,6,41.82539826,-87.72396214,1
0,0,1,0,0,1,0,0,2009,21,6,41.82539826,-87.72396214,8
0,0,1,0,1,0,0,0,2009,21,6,41.82085851,-87.6651081,4
0,0,1,0,0,1,0,0,2009,21,6,41.82085851,-87.6651081,5
0,0,1,0,0,1,0,0,2009,21,6,41.70532764,-87.63295537,2
0,0,1,0,0,1,0,0,2009,21,6,41.96440545,-87.69137039,63
0,0,1,0,0,1,0,0,2009,21,6,41.96537486,-87.75841172,4
0,0,1,0,0,1,0,0,2009,21,6,41.65923602,-87.61201513,1
0,0,1,0,1,0,0,0,2009,21,6,41.663756686541326,-87.63377020262799,4
0,0,1,0,0,1,0,0,2009,21,6,41.663756686541326,-87.63377020262799,16
0,0,1,0,0,1,0,0,2009,21,6,41.80235931,-87.64307592,5
0,0,1,0,0,1,0,0,2009,21,6,41.79821073,-87.73692496,2
0,0,1,0,0,1,0,0,2009,21,6,41.98724461,-87.68941677,4
0,0,1,0,1,0,0,0,2009,21,6,41.87287286,-87.76473653,3
0,0,1,0,0,1,0,0,2009,21,6,41.87287286,-87.76473653,13
0,0,1,0,0,1,0,0,2009,21,6,41.77600539,-87.77940767,1
0,0,1,0,0,1,0,0,2009,21,6,41.77119859,-87.70310661,3
0,0,1,0,0,1,0,0,2009,21,6,41.96201464,-87.64684773,10
0,0,1,0,0,1,0,0,2009,21,6,42.0079975,-87.77823497,11
0,0,1,0,1,0,0,0,2009,21,6,41.91613472,-87.80109281,1
0,0,1,0,0,1,0,0,2009,21,6,41.91613472,-87.80109281,12
0,0,1,0,0,1,0,0,2009,21,6,42.01302928,-87.81134973,8
0,0,1,0,0,1,0,0,2009,21,6,41.75036957366135,-87.58445996029592,1
0,0,1,0,0,1,0,0,2009,21,6,41.73144686,-87.64972225,6
0,0,1,0,0,0,0,1,2009,21,6,41.9885864,-87.85447335,1
0,1,0,0,0,1,0,0,2009,22,6,41.97927587140582,-87.90599275843982,2
0,0,1,0,0,1,0,0,2009,22,6,41.70433842,-87.65708427,1
0,0,1,0,0,1,0,0,2009,22,6,41.69549407,-87.60908177,1
0,0,1,0,1,0,0,0,2009,22,6,41.7730854,-87.60016756,7
0,0,1,0,0,1,0,0,2009,22,6,41.7730854,-87.60016756,2
0,0,1,0,0,1,0,0,2009,22,6,41.86759925,-87.69578544,1
0,0,1,0,0,1,0,0,2009,22,6,41.86691518,-87.65491884,9
0,0,1,0,0,1,0,0,2009,22,6,42.01052929,-87.66084507,2
0,0,1,0,0,1,0,0,2009,22,6,41.65706888,-87.54604887,1
0,0,1,0,0,0,0,1,2009,22,6,41.65706888,-87.54604887,1
0,0,1,0,0,1,0,0,2009,22,6,41.90728487,-87.70139464,1
0,0,1,0,0,1,0,0,2009,22,6,41.90933996,-87.76107828,2
0,0,1,0,1,0,0,0,2009,22,6,41.7212875,-87.6652357,2
0,0,1,0,0,1,0,0,2009,22,6,41.7212875,-87.6652357,6
0,0,1,0,0,1,0,0,2009,22,6,41.88377178,-87.71616837,1
0,0,1,0,0,1,0,0,2009,22,6,41.76848567,-87.67946343,3
0,0,1,0,0,1,0,0,2009,22,6,41.8457154,-87.7158986,1
0,0,1,0,0,1,0,0,2009,22,6,41.89221998,-87.69169773,1
0,0,1,0,0,1,0,0,2009,22,6,41.93279021,-87.70023788,4
0,0,1,0,0,1,0,0,2009,22,6,41.9407817,-87.79442976,1
0,0,1,0,0,1,0,0,2009,22,6,41.6821804,-87.71009165,1
0,0,1,0,0,1,0,0,2009,22,6,41.94596109,-87.83294247,1
0,0,1,0,0,1,0,0,2009,22,6,41.94850006,-87.73055319,1
0,0,1,0,1,0,0,0,2009,22,6,41.82539826,-87.72396214,1
0,0,1,0,0,1,0,0,2009,22,6,41.82539826,-87.72396214,1
0,0,1,0,0,1,0,0,2009,22,6,41.82085851,-87.6651081,4
0,0,1,0,1,0,0,0,2009,22,6,41.70532764,-87.63295537,1
0,0,1,0,0,1,0,0,2009,22,6,41.95629886,-87.79751745,4
0,0,1,0,0,1,0,0,2009,22,6,41.96537486,-87.75841172,1
0,0,1,0,1,0,0,0,2009,22,6,41.663756686541326,-87.63377020262799,3
0,0,1,0,0,1,0,0,2009,22,6,41.663756686541326,-87.63377020262799,31
0,0,1,0,0,1,0,0,2009,22,6,41.80235931,-87.64307592,1
0,0,1,0,1,0,0,0,2009,22,6,41.79821073,-87.73692496,1
0,0,1,0,0,1,0,0,2009,22,6,41.98724461,-87.68941677,1
0,0,1,0,1,0,0,0,2009,22,6,41.87287286,-87.76473653,1
0,0,1,0,0,1,0,0,2009,22,6,41.87287286,-87.76473653,10
0,0,1,0,0,1,0,0,2009,22,6,41.99356436,-87.74542039,1
0,0,1,0,0,1,0,0,2009,22,6,41.77600539,-87.77940767,1
0,0,1,0,0,1,0,0,2009,22,6,41.77119859,-87.70310661,2
0,0,1,0,0,1,0,0,2009,22,6,41.91613472,-87.80109281,2
0,0,1,0,1,0,0,0,2009,22,6,41.73144686,-87.64972225,1
0,0,1,0,0,1,0,0,2009,22,6,41.73144686,-87.64972225,5
0,0,1,0,0,1,0,0,2009,23,6,41.97918417185854,-87.90603567116452,5
0,0,1,0,1,0,0,0,2009,23,6,41.97927587140582,-87.90599275843982,9
0,0,1,0,0,1,0,0,2009,23,6,41.97927587140582,-87.90599275843982,14
0,0,1,0,0,1,0,0,2009,23,6,41.97927587140582,-87.90599275843982,4
0,0,1,0,1,0,0,0,2009,23,6,41.97927587140582,-87.90599275843982,7
0,0,1,0,0,1,0,0,2009,23,6,41.97927587140582,-87.90599275843982,10
0,0,1,0,1,0,0,0,2009,23,6,41.97927587140582,-87.90599275843982,4
0,0,1,0,0,1,0,0,2009,23,6,41.97927587140582,-87.90599275843982,13
0,0,1,0,1,0,0,0,2009,23,6,41.97927587140582,-87.90599275843982,3
0,0,1,0,0,1,0,0,2009,23,6,41.97927587140582,-87.90599275843982,8
0,0,1,0,0,1,0,0,2009,23,6,41.70433842,-87.65708427,19
0,0,1,0,0,1,0,0,2009,23,6,41.69549407,-87.60908177,2
0,0,1,0,0,1,0,0,2009,23,6,41.7730854,-87.60016756,16
0,0,1,0,0,1,0,0,2009,23,6,41.69092299,-87.68225967,10
0,0,1,0,0,1,0,0,2009,23,6,41.67688732,-87.66122193,2
0,0,1,0,1,0,0,0,2009,23,6,41.89613109,-87.65676212,3
0,0,1,0,0,1,0,0,2009,23,6,41.89613109,-87.65676212,9
0,0,1,0,1,0,0,0,2009,23,6,41.86691518,-87.65491884,20
0,0,1,0,0,1,0,0,2009,23,6,41.86691518,-87.65491884,39
0,0,1,0,1,0,0,0,2009,23,6,41.66238673,-87.59017973,5
0,0,1,0,0,1,0,0,2009,23,6,41.66238673,-87.59017973,7
0,0,1,0,1,0,0,0,2009,23,6,42.01052929,-87.66084507,1
0,0,1,0,1,0,0,0,2009,23,6,41.65706888,-87.54604887,1
0,0,1,0,0,1,0,0,2009,23,6,41.65706888,-87.54604887,2
0,0,1,0,1,0,0,0,2009,23,6,41.656677,-87.55944072,1
0,0,1,0,0,1,0,0,2009,23,6,41.90728487,-87.70139464,5
0,0,1,0,0,1,0,0,2009,23,6,41.7212875,-87.6652357,20
0,0,1,0,1,0,0,0,2009,23,6,41.88377178,-87.71616837,1
0,0,1,0,0,1,0,0,2009,23,6,41.88377178,-87.71616837,7
0,0,1,0,0,1,0,0,2009,23,6,41.92273665,-87.63244997,7
0,0,1,0,0,1,0,0,2009,23,6,41.92273665,-87.63244997,38
0,0,1,0,0,1,0,0,2009,23,6,41.80104786,-87.68042473,2
0,0,1,0,0,1,0,0,2009,23,6,41.76848567,-87.67946343,7
0,0,1,0,0,1,0,0,2009,23,6,41.8457154,-87.7158986,17
0,0,1,0,0,1,0,0,2009,23,6,41.89221998,-87.69169773,2
0,0,1,0,1,0,0,0,2009,23,6,41.93279021,-87.70023788,6
0,0,1,0,0,1,0,0,2009,23,6,41.93279021,-87.70023788,9
0,0,1,0,0,1,0,0,2009,23,6,41.9407817,-87.79442976,12
0,0,1,0,0,1,0,0,2009,23,6,41.6821804,-87.71009165,2
0,0,1,0,0,1,0,0,2009,23,6,41.80059709,-87.71173035,3
0,0,1,0,0,1,0,0,2009,23,6,41.94596109,-87.83294247,44
0,0,1,0,1,0,0,0,2009,23,6,41.68103493,-87.53343647,3
0,0,1,0,0,1,0,0,2009,23,6,41.68103493,-87.53343647,4
0,0,1,0,1,0,0,0,2009,23,6,41.82539826,-87.72396214,4
0,0,1,0,0,1,0,0,2009,23,6,41.82539826,-87.72396214,16
0,0,1,0,1,0,0,0,2009,23,6,41.82085851,-87.6651081,2
0,0,1,0,0,1,0,0,2009,23,6,41.82085851,-87.6651081,2
0,0,1,0,0,1,0,0,2009,23,6,41.70532764,-87.63295537,4
0,0,1,0,1,0,0,0,2009,23,6,41.95629886,-87.79751745,1
0,0,1,0,0,1,0,0,2009,23,6,41.95629886,-87.79751745,2
0,0,1,0,0,1,0,0,2009,23,6,41.96537486,-87.75841172,16
0,0,1,0,0,1,0,0,2009,23,6,41.663756686541326,-87.63377020262799,79
0,0,1,0,1,0,0,0,2009,23,6,41.98724461,-87.68941677,3
0,0,1,0,0,1,0,0,2009,23,6,41.98724461,-87.68941677,9
0,0,1,0,0,1,0,0,2009,23,6,41.87287286,-87.76473653,51
0,0,1,0,1,0,0,0,2009,23,6,41.99356436,-87.74542039,4
0,0,1,0,0,1,0,0,2009,23,6,41.99356436,-87.74542039,12
0,0,1,0,0,1,0,0,2009,23,6,41.77119859,-87.70310661,2
0,0,1,0,1,0,0,0,2009,23,6,42.0079975,-87.77823497,12
0,0,1,0,0,1,0,0,2009,23,6,42.0079975,-87.77823497,58
0,0,1,0,1,0,0,0,2009,23,6,41.91613472,-87.80109281,1
0,0,1,0,0,1,0,0,2009,23,6,42.01302928,-87.81134973,63
0,0,1,0,0,1,0,0,2009,23,6,42.01780085,-87.68760145,3
0,0,1,0,1,0,0,0,2009,23,6,42.01780085,-87.68760145,1
0,0,1,0,0,1,0,0,2009,23,6,41.75036957366135,-87.58445996029592,2
0,0,1,0,0,1,0,0,2009,23,6,41.73144686,-87.64972225,57
0,0,1,0,0,0,1,0,2009,23,6,41.73144686,-87.64972225,1
0,0,1,0,0,1,0,0,2009,23,6,41.9885864,-87.85447335,12
0,0,1,0,0,1,0,0,2009,24,6,41.97918417185854,-87.90603567116452,39
0,0,1,0,0,1,0,0,2009,24,6,41.97927587140582,-87.90599275843982,10
0,0,1,0,0,1,0,0,2009,24,6,41.97927587140582,-87.90599275843982,27
0,0,1,0,0,1,0,0,2009,24,6,41.97927587140582,-87.90599275843982,7
0,0,1,0,0,1,0,0,2009,24,6,41.97927587140582,-87.90599275843982,13
0,0,1,0,0,1,0,0,2009,24,6,41.97927587140582,-87.90599275843982,19
0,0,1,0,1,0,0,0,2009,24,6,41.7105424,-87.58455893,1
0,0,1,0,0,1,0,0,2009,24,6,41.7105424,-87.58455893,1
0,0,1,0,0,1,0,0,2009,24,6,41.69092299,-87.68225967,3
0,0,1,0,0,1,0,0,2009,24,6,41.67688732,-87.66122193,2
0,0,1,0,0,1,0,0,2009,24,6,41.86759925,-87.69578544,2
0,0,1,0,1,0,0,0,2009,24,6,41.89613109,-87.65676212,1
0,0,1,0,0,1,0,0,2009,24,6,41.89613109,-87.65676212,5
0,0,1,0,1,0,0,0,2009,24,6,41.86691518,-87.65491884,6
0,0,1,0,0,1,0,0,2009,24,6,41.86691518,-87.65491884,36
0,0,1,0,0,1,0,0,2009,24,6,41.66238673,-87.59017973,4
0,0,1,0,0,1,0,0,2009,24,6,42.01052929,-87.66084507,1
0,0,1,0,0,1,0,0,2009,24,6,41.65706888,-87.54604887,1
0,0,1,0,0,1,0,0,2009,24,6,41.656677,-87.55944072,1
0,0,1,0,0,1,0,0,2009,24,6,41.90933996,-87.76107828,3
0,0,1,0,0,1,0,0,2009,24,6,41.91356758,-87.7263003,2
0,0,1,0,0,1,0,0,2009,24,6,41.7212875,-87.6652357,1
0,0,1,0,0,1,0,0,2009,24,6,41.88377178,-87.71616837,21
0,0,1,0,0,1,0,0,2009,24,6,41.92273665,-87.63244997,2
0,0,1,0,1,0,0,0,2009,24,6,41.9220638,-87.63223306,1
0,0,1,0,0,1,0,0,2009,24,6,41.9220638,-87.63223306,4
0,0,1,0,0,0,1,0,2009,24,6,41.9220638,-87.63223306,1
0,0,1,0,0,1,0,0,2009,24,6,41.76848567,-87.67946343,1
0,0,1,0,0,1,0,0,2009,24,6,41.70468721,-87.56423556,1
0,0,1,0,0,1,0,0,2009,24,6,41.93279021,-87.70023788,6
0,0,1,0,0,1,0,0,2009,24,6,41.9407817,-87.79442976,6
0,0,1,0,0,1,0,0,2009,24,6,41.6821804,-87.71009165,8
0,0,1,0,0,1,0,0,2009,24,6,41.94596109,-87.83294247,4
0,0,1,0,0,1,0,0,2009,24,6,41.68103493,-87.53343647,11
0,0,1,0,0,1,0,0,2009,24,6,41.94850006,-87.73055319,1
0,0,1,0,1,0,0,0,2009,24,6,41.82539826,-87.72396214,1
0,0,1,0,0,1,0,0,2009,24,6,41.82539826,-87.72396214,3
0,0,1,0,1,0,0,0,2009,24,6,41.82085851,-87.6651081,1
0,0,1,0,0,1,0,0,2009,24,6,41.82085851,-87.6651081,1
0,0,1,0,0,1,0,0,2009,24,6,41.70532764,-87.63295537,8
0,0,1,0,0,1,0,0,2009,24,6,41.82005165,-87.62734757,3
0,0,1,0,0,1,0,0,2009,24,6,41.95629886,-87.79751745,6
0,0,1,0,0,1,0,0,2009,24,6,41.96440545,-87.69137039,5
0,0,1,0,0,1,0,0,2009,24,6,41.663756686541326,-87.63377020262799,30
0,0,1,0,1,0,0,0,2009,24,6,41.79821073,-87.73692496,1
0,0,1,0,0,1,0,0,2009,24,6,41.79821073,-87.73692496,2
0,0,1,0,0,1,0,0,2009,24,6,41.98724461,-87.68941677,3
0,0,1,0,0,1,0,0,2009,24,6,41.87287286,-87.76473653,18
0,0,1,0,0,1,0,0,2009,24,6,41.99356436,-87.74542039,5
0,0,1,0,0,1,0,0,2009,24,6,41.77119859,-87.70310661,6
0,0,1,0,0,1,0,0,2009,24,6,41.96201464,-87.64684773,2
0,0,1,0,0,1,0,0,2009,24,6,42.0079975,-87.77823497,7
0,0,1,0,0,1,0,0,2009,24,6,41.91613472,-87.80109281,1
0,0,1,0,0,1,0,0,2009,24,6,42.01302928,-87.81134973,2
0,0,1,0,0,1,0,0,2009,24,6,42.01780085,-87.68760145,3
0,0,1,0,1,0,0,0,2009,24,6,41.73144686,-87.64972225,1
0,0,1,0,0,1,0,0,2009,24,6,41.73144686,-87.64972225,28
0,0,1,0,0,1,0,0,2009,25,6,41.97927587140582,-87.90599275843982,8
0,0,1,0,1,0,0,0,2009,25,6,41.97927587140582,-87.90599275843982,3
0,0,1,0,0,1,0,0,2009,25,6,41.97927587140582,-87.90599275843982,17
0,0,1,0,1,0,0,0,2009,25,6,41.97927587140582,-87.90599275843982,3
0,0,1,0,0,1,0,0,2009,25,6,41.97927587140582,-87.90599275843982,11
0,0,1,0,0,1,0,0,2009,25,6,41.70433842,-87.65708427,4
0,0,1,0,0,1,0,0,2009,25,6,41.69549407,-87.60908177,1
0,0,1,0,0,1,0,0,2009,25,6,41.67688732,-87.66122193,5
0,0,1,0,0,1,0,0,2009,25,6,41.86759925,-87.69578544,4
0,0,1,0,0,0,1,0,2009,25,6,41.86759925,-87.69578544,2
0,0,1,0,0,1,0,0,2009,25,6,41.89613109,-87.65676212,1
0,0,1,0,1,0,0,0,2009,25,6,41.86691518,-87.65491884,4
0,0,1,0,0,1,0,0,2009,25,6,41.86691518,-87.65491884,23
0,0,1,0,0,0,1,0,2009,25,6,41.86691518,-87.65491884,5
0,0,1,0,1,0,0,0,2009,25,6,41.66238673,-87.59017973,1
0,0,1,0,0,1,0,0,2009,25,6,41.66238673,-87.59017973,4
0,0,1,0,0,1,0,0,2009,25,6,42.01052929,-87.66084507,2
0,0,1,0,0,1,0,0,2009,25,6,41.65706888,-87.54604887,3
0,0,1,0,1,0,0,0,2009,25,6,41.90933996,-87.76107828,2
0,0,1,0,0,1,0,0,2009,25,6,41.90933996,-87.76107828,10
0,0,1,0,0,1,0,0,2009,25,6,41.7212875,-87.6652357,15
0,0,1,0,0,1,0,0,2009,25,6,41.80104786,-87.68042473,1
0,0,1,0,0,1,0,0,2009,25,6,41.76848567,-87.67946343,4
0,0,1,0,0,1,0,0,2009,25,6,41.70468721,-87.56423556,1
0,0,1,0,0,1,0,0,2009,25,6,41.8457154,-87.7158986,2
0,0,1,0,0,1,0,0,2009,25,6,41.89221998,-87.69169773,8
0,0,1,0,0,1,0,0,2009,25,6,41.93279021,-87.70023788,3
0,0,1,0,0,1,0,0,2009,25,6,41.9407817,-87.79442976,3
0,0,1,0,0,0,1,0,2009,25,6,41.9407817,-87.79442976,1
0,0,1,0,0,0,0,1,2009,25,6,41.9407817,-87.79442976,1
0,0,1,0,0,1,0,0,2009,25,6,41.6821804,-87.71009165,1
0,0,1,0,0,1,0,0,2009,25,6,41.94596109,-87.83294247,6
0,0,1,0,0,1,0,0,2009,25,6,41.68103493,-87.53343647,3
0,0,1,0,0,1,0,0,2009,25,6,41.82085851,-87.6651081,6
0,0,1,0,1,0,0,0,2009,25,6,41.95629886,-87.79751745,1
0,0,1,0,0,1,0,0,2009,25,6,41.95629886,-87.79751745,6
0,0,1,0,0,1,0,0,2009,25,6,41.96440545,-87.69137039,12
0,0,1,0,0,1,0,0,2009,25,6,41.96537486,-87.75841172,10
0,0,1,0,0,1,0,0,2009,25,6,41.663756686541326,-87.63377020262799,3
0,0,1,0,0,1,0,0,2009,25,6,41.79821073,-87.73692496,5
0,0,1,0,0,1,0,0,2009,25,6,41.98724461,-87.68941677,17
0,0,1,0,1,0,0,0,2009,25,6,41.87287286,-87.76473653,2
0,0,1,0,0,1,0,0,2009,25,6,41.87287286,-87.76473653,1
0,0,1,0,0,1,0,0,2009,25,6,41.99356436,-87.74542039,3
0,0,1,0,0,1,0,0,2009,25,6,41.77600539,-87.77940767,1
0,0,1,0,0,1,0,0,2009,25,6,41.77119859,-87.70310661,14
0,0,1,0,0,1,0,0,2009,25,6,41.96201464,-87.64684773,1
0,0,1,0,1,0,0,0,2009,25,6,42.0079975,-87.77823497,1
0,0,1,0,0,1,0,0,2009,25,6,42.0079975,-87.77823497,14
0,0,1,0,0,1,0,0,2009,25,6,41.91613472,-87.80109281,1
0,0,1,0,0,1,0,0,2009,25,6,42.01302928,-87.81134973,16
0,0,1,0,1,0,0,0,2009,25,6,42.01780085,-87.68760145,2
0,0,1,0,0,1,0,0,2009,25,6,42.01780085,-87.68760145,2
0,0,1,0,1,0,0,0,2009,25,6,41.75036957366135,-87.58445996029592,1
0,0,1,0,0,1,0,0,2009,25,6,41.74538943321954,-87.66370766029615,2
0,0,1,0,0,1,0,0,2009,25,6,41.9885864,-87.85447335,6
0,0,1,0,1,0,0,0,2009,26,7,41.97927587140582,-87.90599275843982,4
0,0,1,0,0,1,0,0,2009,26,7,41.97927587140582,-87.90599275843982,3
0,0,1,0,1,0,0,0,2009,26,7,41.97927587140582,-87.90599275843982,4
0,0,1,0,0,1,0,0,2009,26,7,41.97927587140582,-87.90599275843982,10
0,0,1,0,1,0,0,0,2009,26,7,41.97927587140582,-87.90599275843982,5
0,0,1,0,0,1,0,0,2009,26,7,41.97927587140582,-87.90599275843982,11
0,0,1,0,1,0,0,0,2009,26,7,41.7105424,-87.58455893,2
0,0,1,0,0,1,0,0,2009,26,7,41.7105424,-87.58455893,1
0,0,1,0,0,1,0,0,2009,26,7,41.69092299,-87.68225967,5
0,0,1,0,0,1,0,0,2009,26,7,41.67688732,-87.66122193,8
0,0,1,0,0,1,0,0,2009,26,7,41.86759925,-87.69578544,2
0,0,1,0,0,1,0,0,2009,26,7,41.89613109,-87.65676212,3
0,0,1,0,1,0,0,0,2009,26,7,41.86691518,-87.65491884,3
0,0,1,0,0,1,0,0,2009,26,7,41.86691518,-87.65491884,18
0,0,1,0,0,1,0,0,2009,26,7,41.66238673,-87.59017973,6
0,0,1,0,0,0,0,1,2009,26,7,41.66238673,-87.59017973,1
0,0,1,0,0,1,0,0,2009,26,7,41.92273665,-87.63244997,2
0,0,1,0,0,1,0,0,2009,26,7,41.9220638,-87.63223306,1
0,0,1,0,0,1,0,0,2009,26,7,41.80104786,-87.68042473,2
0,0,1,0,1,0,0,0,2009,26,7,41.70468721,-87.56423556,1
0,0,1,0,0,1,0,0,2009,26,7,41.70468721,-87.56423556,1
0,0,1,0,0,1,0,0,2009,26,7,41.8457154,-87.7158986,1
0,0,1,0,1,0,0,0,2009,26,7,41.89221998,-87.69169773,1
0,0,1,0,0,1,0,0,2009,26,7,41.89221998,-87.69169773,3
0,0,1,0,0,1,0,0,2009,26,7,41.93279021,-87.70023788,1
0,0,1,0,0,1,0,0,2009,26,7,41.9407817,-87.79442976,28
0,0,1,0,0,1,0,0,2009,26,7,41.6821804,-87.71009165,6
0,0,1,0,0,1,0,0,2009,26,7,41.94596109,-87.83294247,10
0,0,1,0,0,1,0,0,2009,26,7,41.68103493,-87.53343647,3
0,0,1,0,1,0,0,0,2009,26,7,41.94850006,-87.73055319,1
0,0,1,0,0,1,0,0,2009,26,7,41.94850006,-87.73055319,7
0,0,1,0,1,0,0,0,2009,26,7,41.82085851,-87.6651081,3
0,0,1,0,0,1,0,0,2009,26,7,41.82085851,-87.6651081,6
0,0,1,0,0,1,0,0,2009,26,7,41.70532764,-87.63295537,14
0,0,1,0,0,1,0,0,2009,26,7,41.82005165,-87.62734757,1
0,0,1,0,1,0,0,0,2009,26,7,41.95629886,-87.79751745,1
0,0,1,0,0,1,0,0,2009,26,7,41.95629886,-87.79751745,12
0,0,1,0,1,0,0,0,2009,26,7,41.96440545,-87.69137039,3
0,0,1,0,0,1,0,0,2009,26,7,41.96537486,-87.75841172,13
0,0,1,0,1,0,0,0,2009,26,7,41.663756686541326,-87.63377020262799,2
0,0,1,0,0,1,0,0,2009,26,7,41.663756686541326,-87.63377020262799,8
0,0,1,0,1,0,0,0,2009,26,7,41.80235931,-87.64307592,1
0,0,1,0,0,1,0,0,2009,26,7,41.80235931,-87.64307592,1
0,0,1,0,0,1,0,0,2009,26,7,41.77830516,-87.75436629,1
0,0,1,0,0,1,0,0,2009,26,7,41.98724461,-87.68941677,7
0,0,1,0,0,1,0,0,2009,26,7,41.87287286,-87.76473653,2
0,0,1,0,0,1,0,0,2009,26,7,41.99356436,-87.74542039,5
0,0,1,0,0,1,0,0,2009,26,7,41.77119859,-87.70310661,5
0,0,1,0,1,0,0,0,2009,26,7,41.96201464,-87.64684773,1
0,0,1,0,0,0,1,0,2009,26,7,41.96201464,-87.64684773,1
0,0,1,0,0,0,0,1,2009,26,7,41.91613472,-87.80109281,1
0,0,1,0,0,1,0,0,2009,26,7,42.01302928,-87.81134973,16
0,0,1,0,1,0,0,0,2009,26,7,42.01780085,-87.68760145,1
0,0,1,0,0,1,0,0,2009,26,7,42.01780085,-87.68760145,3
0,0,1,0,0,1,0,0,2009,26,7,41.74538943321954,-87.66370766029615,1
0,0,1,0,0,1,0,0,2009,26,7,41.73144686,-87.64972225,2
0,0,1,0,0,1,0,0,2009,26,7,41.9885864,-87.85447335,9
0,0,1,0,1,0,0,0,2009,27,7,41.97918417185854,-87.90603567116452,4
0,0,1,0,0,1,0,0,2009,27,7,41.97918417185854,-87.90603567116452,10
0,0,1,0,1,0,0,0,2009,27,7,41.97927587140582,-87.90599275843982,4
0,0,1,0,0,1,0,0,2009,27,7,41.97927587140582,-87.90599275843982,50
0,0,1,0,0,1,0,0,2009,27,7,41.97927587140582,-87.90599275843982,14
0,0,1,0,0,1,0,0,2009,27,7,41.97927587140582,-87.90599275843982,4
0,1,0,0,0,1,0,0,2009,27,7,41.97927587140582,-87.90599275843982,7
0,0,1,0,0,1,0,0,2009,27,7,41.97927587140582,-87.90599275843982,2
0,0,1,0,0,1,0,0,2009,27,7,41.97927587140582,-87.90599275843982,11
0,0,1,0,0,1,0,0,2009,27,7,41.7105424,-87.58455893,9
0,0,1,0,0,0,0,1,2009,27,7,41.7105424,-87.58455893,1
0,0,1,0,1,0,0,0,2009,27,7,41.70433842,-87.65708427,2
0,0,1,0,0,1,0,0,2009,27,7,41.70433842,-87.65708427,7
0,0,1,0,1,0,0,0,2009,27,7,41.69549407,-87.60908177,1
0,0,1,0,0,1,0,0,2009,27,7,41.69549407,-87.60908177,2
0,0,1,0,1,0,0,0,2009,27,7,41.7730854,-87.60016756,4
0,0,1,0,0,1,0,0,2009,27,7,41.7730854,-87.60016756,5
0,0,1,0,1,0,0,0,2009,27,7,41.69092299,-87.68225967,1
0,0,1,0,0,1,0,0,2009,27,7,41.69092299,-87.68225967,5
0,0,1,0,1,0,0,0,2009,27,7,41.67688732,-87.66122193,1
0,0,1,0,0,1,0,0,2009,27,7,41.67688732,-87.66122193,19
0,0,1,0,1,0,0,0,2009,27,7,41.86759925,-87.69578544,1
0,0,1,0,0,1,0,0,2009,27,7,41.86759925,-87.69578544,6
0,0,1,0,0,1,0,0,2009,27,7,41.89613109,-87.65676212,1
0,0,1,0,1,0,0,0,2009,27,7,41.86691518,-87.65491884,2
0,0,1,0,0,1,0,0,2009,27,7,41.86691518,-87.65491884,20
0,0,1,0,1,0,0,0,2009,27,7,41.66238673,-87.59017973,2
0,0,1,0,0,1,0,0,2009,27,7,41.66238673,-87.59017973,19
0,0,1,0,0,1,0,0,2009,27,7,42.01052929,-87.66084507,1
0,0,1,0,0,1,0,0,2009,27,7,41.65706888,-87.54604887,3
0,0,1,0,1,0,0,0,2009,27,7,41.656677,-87.55944072,2
0,0,1,0,0,1,0,0,2009,27,7,41.656677,-87.55944072,5
0,0,1,0,0,1,0,0,2009,27,7,41.90728487,-87.70139464,1
0,0,1,0,1,0,0,0,2009,27,7,41.90933996,-87.76107828,1
0,0,1,0,0,1,0,0,2009,27,7,41.90933996,-87.76107828,1
0,0,1,0,1,0,0,0,2009,27,7,41.7212875,-87.6652357,1
0,0,1,0,0,1,0,0,2009,27,7,41.7212875,-87.6652357,1
0,0,1,0,0,1,0,0,2009,27,7,41.88377178,-87.71616837,3
0,0,1,0,0,1,0,0,2009,27,7,41.92273665,-87.63244997,4
0,0,1,0,0,1,0,0,2009,27,7,41.9220638,-87.63223306,11
0,0,1,0,0,1,0,0,2009,27,7,41.76848567,-87.67946343,1
0,0,1,0,0,1,0,0,2009,27,7,41.8457154,-87.7158986,2
0,0,1,0,0,1,0,0,2009,27,7,41.93279021,-87.70023788,6
0,0,1,0,0,1,0,0,2009,27,7,41.9407817,-87.79442976,2
0,0,1,0,1,0,0,0,2009,27,7,41.6821804,-87.71009165,3
0,0,1,0,0,1,0,0,2009,27,7,41.6821804,-87.71009165,9
0,0,1,0,0,1,0,0,2009,27,7,41.94596109,-87.83294247,1
0,0,1,0,0,1,0,0,2009,27,7,41.68103493,-87.53343647,13
0,0,1,0,0,1,0,0,2009,27,7,41.94850006,-87.73055319,10
0,0,1,0,0,1,0,0,2009,27,7,41.82539826,-87.72396214,1
0,0,1,0,1,0,0,0,2009,27,7,41.82085851,-87.6651081,1
0,0,1,0,0,1,0,0,2009,27,7,41.82085851,-87.6651081,2
